1620997422132,200,OK,true,1007
1620997422132,200,OK,true,1007
1620997423140,200,OK,true,716
1620997423140,200,OK,true,747
1620997423888,200,OK,true,787
1620997423856,200,OK,true,819
1620997424676,200,OK,true,716
1620997424676,200,OK,true,723
1620997425399,200,OK,true,710
1620997425392,200,OK,true,734
1620997426126,200,OK,true,802
1620997426109,200,OK,true,850
1620997426928,200,OK,true,717
1620997426959,200,OK,true,706
1620997427665,200,OK,true,799
1620997427645,200,OK,true,819
1620997428464,200,OK,true,717
1620997428464,200,OK,true,817
1620997429181,200,OK,true,717
1620997429281,200,OK,true,707
1620997429899,200,OK,true,819
1620997429988,200,OK,true,834
1620997430822,200,OK,true,714
1620997430718,200,OK,true,818
1620997431536,200,OK,true,820
1620997431536,200,OK,true,830
1620997432356,200,OK,true,818
1620997432366,200,OK,true,808
1620997433174,200,OK,true,614
1620997433174,200,OK,true,820
1620997433789,200,OK,true,921
1620997433994,200,OK,true,716
1620997434711,200,OK,true,819
1620997434711,200,OK,true,819
1620997435530,200,OK,true,820
1620997435530,200,OK,true,823
1620997436350,200,OK,true,716
1620997436353,200,OK,true,1326
1620997437066,200,OK,true,723
1620997437680,200,OK,true,819
1620997437789,200,OK,true,785
1620997438500,200,OK,true,716
1620997438574,200,OK,true,753
1620997439328,200,OK,true,678
1620997439216,200,OK,true,790
1620997440007,200,OK,true,745
1620997440007,200,OK,true,745
1620997440753,200,OK,true,818
1620997440753,200,OK,true,818
1620997441572,200,OK,true,614
1620997441572,200,OK,true,693
1620997442266,200,OK,true,739
1620997442186,200,OK,true,819
1620997443005,200,OK,true,819
1620997443005,200,OK,true,819
1620997443824,200,OK,true,717
1620997443824,200,OK,true,717
1620997444541,200,OK,true,717
1620997444541,200,OK,true,717
1620997445258,200,OK,true,819
1620997445258,200,OK,true,819
1620997446077,200,OK,true,797
1620997446077,200,OK,true,839
1620997446875,200,OK,true,737
1620997446916,200,OK,true,724
1620997447614,200,OK,true,819
1620997447641,200,OK,true,1305
1620997448434,200,OK,true,630
1620997449064,200,OK,true,700
1620997448946,200,OK,true,818
1620997449765,200,OK,true,818
1620997449765,200,OK,true,818
1620997450584,200,OK,true,818
1620997450584,200,OK,true,1347
1620997451403,200,OK,true,819
1620997451932,200,OK,true,801
1620997452222,200,OK,true,819
1620997452733,200,OK,true,921
1620997453040,200,OK,true,746
1620997453655,200,OK,true,921
1620997453786,200,OK,true,790
1620997454576,200,OK,true,716
1620997454576,200,OK,true,783
1620997455293,200,OK,true,819
1620997455360,200,OK,true,764
1620997456112,200,OK,true,819
1620997456124,200,OK,true,807
1620997456932,200,OK,true,716
1620997456932,200,OK,true,746
1620997457648,200,OK,true,717
1620997457678,200,OK,true,763
1620997458441,200,OK,true,743
1620997458365,200,OK,true,819
1620997459185,200,OK,true,719
1620997459185,200,OK,true,771
1620997459904,200,OK,true,714
1620997459957,200,OK,true,732
1620997460618,200,OK,true,600
1620997460689,200,OK,true,850
1620997461218,200,OK,true,785
1620997461540,200,OK,true,718
1620997462004,200,OK,true,594
1620997462258,200,OK,true,672
1620997462598,200,OK,true,887
1620997462930,200,OK,true,615
1620997463485,200,OK,true,716
1620997463545,200,OK,true,861
1620997464202,200,OK,true,819
1620997464406,200,OK,true,1230
1620997465021,200,OK,true,702
1620997465636,200,OK,true,819
1620997465724,200,OK,true,732
1620997466456,200,OK,true,817
1620997466456,200,OK,true,817
1620997467274,200,OK,true,818
1620997467274,200,OK,true,818
1620997468093,200,OK,true,819
1620997468093,200,OK,true,819
1620997468913,200,OK,true,818
1620997468912,200,OK,true,819
1620997469732,200,OK,true,665
1620997469732,200,OK,true,762
1620997470398,200,OK,true,774
1620997470494,200,OK,true,734
1620997471228,200,OK,true,684
1620997471172,200,OK,true,753
1620997471925,200,OK,true,625
1620997471913,200,OK,true,716
1620997472629,200,OK,true,719
1620997472551,200,OK,true,800
1620997473352,200,OK,true,618
1620997473349,200,OK,true,802
1620997474151,200,OK,true,700
1620997473970,200,OK,true,881
1620997474852,200,OK,true,716
1620997474852,200,OK,true,716
1620997475569,200,OK,true,716
1620997475569,200,OK,true,1125
1620997476285,200,OK,true,819
1620997476695,200,OK,true,818
1620997477104,200,OK,true,716
1620997477513,200,OK,true,820
1620997477821,200,OK,true,716
1620997478333,200,OK,true,760
1620997478537,200,OK,true,820
1620997479094,200,OK,true,877
1620997479357,200,OK,true,718
1620997479972,200,OK,true,819
1620997480075,200,OK,true,920
1620997480791,200,OK,true,716
1620997480995,200,OK,true,819
1620997481508,200,OK,true,706
1620997481815,200,OK,true,746
1620997482215,200,OK,true,698
1620997482562,200,OK,true,809
1620997482914,200,OK,true,791
