1621197934959,200,OK,true,910
1621197934959,200,OK,true,928
1621197934959,200,OK,true,947
1621197935869,200,OK,true,724
1621197935888,200,OK,true,771
1621197935906,200,OK,true,754
1621197936659,200,OK,true,576
1621197936660,200,OK,true,660
1621197936594,200,OK,true,726
1621197937236,200,OK,true,772
1621197937321,200,OK,true,727
1621197937321,200,OK,true,837
1621197938008,200,OK,true,660
1621197938049,200,OK,true,700
1621197938158,200,OK,true,694
1621197938668,200,OK,true,744
1621197938749,200,OK,true,781
1621197938852,200,OK,true,954
1621197939412,200,OK,true,796
1621197939531,200,OK,true,819
1621197939806,200,OK,true,954
1621197940351,200,OK,true,829
1621197940208,200,OK,true,1084
1621197940761,200,OK,true,1227
1621197941293,200,OK,true,843
1621197941181,200,OK,true,1168
1621197941988,200,OK,true,726
1621197942350,200,OK,true,732
1621197942136,200,OK,true,1066
1621197942715,200,OK,true,1037
1621197943083,200,OK,true,735
1621197943202,200,OK,true,745
1621197943752,200,OK,true,924
1621197943948,200,OK,true,767
1621197943818,200,OK,true,1041
1621197944676,200,OK,true,721
1621197944716,200,OK,true,839
1621197944860,200,OK,true,823
1621197945396,200,OK,true,895
1621197945554,200,OK,true,770
1621197945683,200,OK,true,680
1621197946291,200,OK,true,719
1621197946363,200,OK,true,787
1621197946325,200,OK,true,1334
1621197947011,200,OK,true,733
1621197947151,200,OK,true,696
1621197947659,200,OK,true,664
1621197947745,200,OK,true,758
1621197948323,200,OK,true,692
1621197947847,200,OK,true,1295
1621197948503,200,OK,true,753
1621197949015,200,OK,true,744
1621197949143,200,OK,true,771
1621197949256,200,OK,true,801
1621197949759,200,OK,true,680
1621197949914,200,OK,true,739
1621197950057,200,OK,true,716
1621197950653,200,OK,true,712
1621197950439,200,OK,true,1031
1621197950774,200,OK,true,702
1621197951365,200,OK,true,712
1621197951470,200,OK,true,705
1621197952176,200,OK,true,697
1621197951476,200,OK,true,1466
1621197952078,200,OK,true,1220
1621197952873,200,OK,true,716
1621197953590,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,false,0
1621197953298,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,false,0
1621197952942,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,false,0
